"","Amauria_brandeegeana_62","Amauria_carterae_99_mesa","Amauria_rotundifolia_SRR9119150","Conoclinium_coelestinum_SRR9119114","Eutetras_palmeri_63","Eutetras_pringlei_149_quer","Eutrochium_fistulosum_SRR9119106","Galeana_pratensis_104_mex","Helianthus_annuus_SRR9119062","Lycapsus_tenuifolius_17","Pericome_caudata_50_silver","Perityle_aglossa_84_dead_horse","Perityle_ajoensis_204","Perityle_ambrosiifolia_67_green","Perityle_angustifolia_13_Eagle_creek","Perityle_batopilensis_97","Perityle_bisetosa_9","Perityle_californica_76_positas","Perityle_canescens_77","Perityle_castillonii_96","Perityle_cernua_84","Perityle_cfvillosa_25_tin","Perityle_cinerea_113_Powell1310","Perityle_coahuilensis_24","Perityle_cochisensis_44_cave_creek","Perityle_congesta_202","Perityle_cordifolia_27","Perityle_cordifolia_68_tecolote","Perityle_coronopifolia_28_patagonia","Perityle_crassifolia_70_ventanas","Perityle_crassifolia_74_playa_balandra","Perityle_cuneata_34_cuneata_San_antonio","Perityle_cuneata_4","Perityle_discoidea_81","Perityle_dissecta_201","Perityle_emoryi_47_punta_san_jose","Perityle_feddemae_99","Perityle_fosteri_93","Perityle_gamon_221","Perityle_gentryi_8_san_francisco","Perityle_gilensis_22_Superstition","Perityle_gilensis_salensis_225","Perityle_glaucescens_94","Perityle_gracilis_11","Perityle_harkerae_31","Perityle_hofmeisteria_4_nombre_de_dios","Perityle_huecosensis_48","Perityle_incana_3_ucla","Perityle_intricata_59_Clark_mtns","Perityle_inyoensis_9_pleasant","Perityle_jaliscana_203","Perityle_lemmonii_12","Perityle_lemmonii_85_hachita","Perityle_lemmonii_colossal_cave_206","Perityle_leptoglossa_20_rancho_las_laminas","Perityle_lindheimeri_34","Perityle_lineariloba_78","Perityle_lloydii_79","Perityle_lobata_119_mesa_tinajas","Perityle_megalocephala_19_meg_Echo","Perityle_megalocephala_29_tin_mountain","Perityle_microglossa_73_tecolote","Perityle_microglossa_83_isla_venados","Perityle_montana_80","Perityle_palmeri_21_rancho_nuevo","Perityle_parryi_80_lower_window","Perityle_pseudociliata_140","Perityle_reinana_7_mazatan","Perityle_rosei_74","Perityle_rosei_jalisco_223","Perityle_rupestris_10_rupestris_davis","Perityle_rupestris_30_albiflora_chisos","Perityle_saxicola_224","Perityle_socorrensis_san_benedicto_213","Perityle_specuicola_41_negro_bill_canyon","Perityle_stansburyi_42_rock_spring","Perityle_staurophylla_42","Perityle_tenella_86_Beaver_dam","Perityle_trichodonta_bolanos_208","Perityle_turneri_33_Mexiquilla","Perityle_vandevenderi_117_sierra_cucurpe","Perityle_vaseyi_ernst_209","Perityle_vigilans_109","Perityle_villosa_45_Hanuapah_cyn","Perityle_yellow_87"
"At2g06050",0.0165816326530612,0.015748031496063,0,0.00126262626262626,0.005859375,NA,0,0,0,0.0197228144989339,0.000966183574879227,0.00706880301602262,0.000537923614846692,0.00372208436724566,0.025879917184265,0.00841514726507714,0.0125838926174497,0.0219435736677116,0.0361757105943152,0.0116822429906542,0.0279245283018868,0.0127353266888151,0.00854700854700855,0.00160064025610244,0.0433070866141732,0.0290322580645161,0.000931532370749884,0.0072289156626506,0.00151515151515152,0.0409683426443203,0.0149006622516556,0.0741222366710013,0.054016620498615,0.0441988950276243,0.00044762757385855,0.0486976217440544,0,0.0143430866322433,0.00412492634060106,0.0005249343832021,0.0126262626262626,0.00109051254089422,0.00335249042145594,0.0173805090006207,0.0101214574898785,0.00419639110365086,0.0104058272632674,0.133333333333333,0.015880429705745,0,0.00801201802704056,0.0157958687727825,0.00949367088607595,0.00821744627054362,0.0100732600732601,0.0130641330166271,0.0128062360801782,0,0.00609137055837563,0,0.0115985879979829,0.00612244897959184,0.00344827586206897,0.0368098159509202,0.0382608695652174,0.0165184243964422,0.0122973728339855,0.0104940970703979,0.0105932203389831,0.0584088620342397,NA,0.00186567164179104,0.00266260935717003,0.000605693519079346,0.00458481915435558,0.026578073089701,0.00476644423260248,0.0164158686730506,0.00644329896907216,0.00998573466476462,0.00119760479041916,0.0169671261930011,0.00122249388753056,0.00289296046287367,0.0452538631346578
"At2g15290",0.0620915032679739,0.0406189555125725,0.0662080825451419,0.0384615384615385,0.00233535730966838,0.0121654501216545,0.033041788143829,0.0223367697594502,0.012108980827447,0.0566037735849057,0.0166666666666667,0.0589622641509434,0.0362239297475302,0.0251479289940828,0.0210368144252442,0.0274725274725275,0.0888429752066116,0.0586766541822722,0.0445486518171161,0.0299032541776605,0.0527983104540655,0.0102040816326531,0.11,0.0213544844417328,0.0220500595947557,0.020746887966805,0.0126811594202899,0.0212903225806452,0.0638445523941707,0.0921544209215442,0.0854700854700855,0.0380507343124166,0.097953216374269,0.0739393939393939,0.0235882773409578,0.0480916030534351,0.0183150183150183,0.0430009149130833,0,0.00928270042194093,0.0733471074380165,0,0.0216256524981357,0.0308234258036107,0.0531757754800591,0.0148911798396334,0.0182572614107884,0.0889235569422777,0.00815313718539525,0.0105328376703841,0.0247706422018349,0.0705445544554455,0.0163701067615658,0.072515666965085,0.0204855842185129,0.0376344086021505,0.0239693192713327,0.0467625899280576,0.0383597883597884,0.0401473296500921,0.0211891208096142,0.0803080308030803,0.0313778990450205,0.0680359435173299,0.104212860310421,0.049480757483201,0.0231759656652361,0.0229357798165138,0.0355086372360845,0.0373831775700935,0.0240770465489567,0.0255057167985928,0.0341506129597198,0.0414129110840439,0.00658544616397761,0.00338491295938104,0.0539798719121683,0.0913838120104439,0.0388945752302968,0.0563380281690141,0.0299523485364193,0.0642201834862385,0.072093023255814,0.01764941837144,0.0600282485875706
"At2g16950",0.000738007380073801,0.0138568129330254,0,0.00819672131147541,0.00464037122969838,0,0.0262597586941093,0,0.00684261974584555,NA,0,0,0,0.001953125,0.0131040131040131,0.000862812769628991,0.00610500610500611,0.00833333333333333,0.000983284169124877,0,0.0950413223140496,0,0.00698080279232112,0,0,0.000689655172413793,0,0,0,0.00107181136120043,0,0.00556173526140156,0.0070871722182849,NA,0,0.0524642289348172,0.000886524822695035,0.000707714083510262,0.0020066889632107,0,0.000669344042838019,0,0,0.0014695077149155,0,0,0.00198544010589014,0.0308166409861325,0.00429184549356223,0,0.00262008733624454,0.00404312668463612,0,0,0.00127064803049555,0,0,0.00211416490486258,0.00185185185185185,0.00192307692307692,0,0.00958188153310104,0.0190615835777126,0.0289413556740289,0.00635324015247776,0,0.00367647058823529,0.00684462696783025,0.00159108989657916,0.0367597004765146,0,0.00896495517522412,0.00402617010568697,0,0.00389105058365759,0.00138600138600139,0.002636783124588,0.0108254397834912,0,0.000697836706210747,0,0.0130353817504655,0,0,NA
"At2g17120",0.0197368421052632,0.0117302052785924,0.0168818272095333,0.00154559505409583,0.0111376292760541,NA,0,0.00445765230312036,0,0.0249810749432248,0,0.00601202404809619,0,0.00478850758180367,0.0232288037166086,0.0177935943060498,0.0369649805447471,0.0065359477124183,0.00543478260869565,0,0.0246103363412633,0.0025974025974026,0.008,0.00203148806500762,0.000797448165869219,0,0.000650618087182824,0,0.00449775112443778,0,0.0351906158357771,0.0355871886120996,0.010752688172043,0.0297872340425532,0,NA,0,0.00455235204855842,0.0594405594405594,0.0106571936056838,0.00897666068222621,0.0051413881748072,0.0545774647887324,0.00768639508070715,0.0185528756957328,0,0,0.0399361022364217,0.010230179028133,0,0.0596491228070175,0.000714796283059328,0.000751314800901578,0.005380476556495,0.00593912397921307,0.00154440154440154,0.0206422018348624,0,0.0107003891050584,0,0.0154320987654321,0.0126582278481013,0,0.0256410256410256,0.0104947526236882,0.0102880658436214,0.00956175298804781,0.00198412698412698,0,0,0.00392156862745098,0.00745650372825186,0.00129032258064516,0,0.00597907324364723,0,0.00755667506297229,0.0109204368174727,0.00995024875621891,0.0380622837370242,0.00675675675675676,0.0275614140203715,0,0.021875,NA
"At2g23090",0.0124164278892073,0.0462046204620462,0.00556586270871985,0,0.0221579961464355,0,0.0199764982373678,0.0296803652968037,0.0112359550561798,0.0415094339622641,0.0101102941176471,0.0421511627906977,0.012396694214876,0.0566534914361001,0.0425531914893617,0.0274621212121212,0.0336917562724014,0.0274566473988439,0.0365682137834037,0.0173913043478261,0.0235849056603774,0.0298372513562387,0.0540540540540541,0.0273189326556544,0.0152749490835031,0.0381526104417671,0.00520059435364042,0.0159027128157156,0.0341296928327645,0.00868306801736614,0.0326975476839237,0.0452674897119342,0.075,0.0298850574712644,0.0088261253309797,0.0568627450980392,0.0223613595706619,0.0135658914728682,0.012218045112782,0.0468583599574015,0.0447761194029851,0.0130718954248366,0.0308370044052863,0.0642633228840125,0.0382165605095541,0.00887761572606214,0.0106995884773663,0.122317596566524,0.0347284060552093,0.0228346456692913,0.0188679245283019,0.0833333333333333,0.0262361251261352,0.0385786802030457,0.0472334682860999,0.041958041958042,0.0181623931623932,0.026431718061674,0.0313479623824451,0.0212044105173876,0.0153345724907063,0.0213483146067416,0.0678466076696165,0.115089514066496,0.0774193548387097,0.0308441558441558,0.00212765957446809,0.0301142263759086,0.0144787644787645,0.0260680666183925,0.0551724137931034,0.0378310214375788,0.0550814584949573,0.00669216061185468,0.0166975881261596,0.015370705244123,0.0161104718066743,0.0703812316715543,0.0198744769874477,0.00409165302782324,0.022274325908558,0.0267175572519084,0.0126811594202899,0.0521091811414392,0.0521446593776283
"At2g25310",0.0251603354711396,0.0593607305936073,0.0117260787992495,0.039198606271777,0.0407185628742515,0.00174520069808028,0.0172054223149114,0.00470219435736677,0,0.0306010928961749,0.0149716055756324,0.0234466588511137,0.00367511944138184,0.0348612007746934,0.02945301542777,0.0193355119825708,0.0283860502838605,0.0384047267355982,0.0132450331125828,0.0279156327543424,0.0348229831688915,0.00673267326732673,0.040625,0.0294751976994968,0.0122850122850123,0.00542152344808891,0,0.0245071923281833,0.0190010857763301,0.033096926713948,0.0538302277432712,0.102626756261454,0.0567066521264995,0.0508591065292096,0.00992063492063492,0.0442779291553134,0.00344115622849277,0.0162731333758775,0.00756811301715439,0.00205278592375367,0.0131509731720147,0.0192419825072886,0.012,0.0412757973733583,0.00566114031540639,0.015016424213984,0.0105876124933827,0.105302745393005,0.00366876310272537,0.00578795053933175,0.0194610778443114,0.0147579693034238,0.0373578776394153,0.037379421221865,0.0113932291666667,0.0477692654348806,0.0343791722296395,0.0069204152249135,0.0489690721649485,0.018282066163668,0.0123126338329764,0.0457023060796646,0.116279069767442,0.0150697255960414,0.0368098159509202,0.0322820958529923,0.0107784431137725,0.0194013303769401,0.039665211062591,0.0839716312056738,0,0.0244360902255639,0.0125448028673835,0.0134912800263244,0.0237515225334957,0.0161932572338731,0.0290549169859515,0.00808625336927224,0.0107594936708861,0.0088008800880088,0.0386440677966102,0.0170142700329308,0.038961038961039,0.038220193953223,0.101516919486581
"At2g26670",0.0207160549425805,0.014519056261343,0.00169923534409516,0.00219619326500732,0.0282258064516129,0,0.00711053652230123,0.00117785630153121,0,0.0566037735849057,0,0.00625,0.00138169257340242,0.00915855752718947,0.0304321363359708,0.0133836650652025,0.0296469020652898,0.0197368421052632,0.0274299344066786,0.0121822033898305,0.00354191263282172,0.00922446190638879,0.0106609808102345,0.00122212037885732,0.0125504258180188,0.00100603621730382,0.0194239785666443,0.00144508670520231,0.0201550387596899,0.013561320754717,0.0082815734989648,0.053864168618267,0.0392458637937668,0.0418502202643172,0.0205448861098705,0.0749583564686285,0.000873108265424913,0.0255303847536857,0,0.0143646408839779,NA,0.000340831629175187,0.0121816168327796,0.0149665222528555,0.0079155672823219,0.00843739453256834,0,0.00602409638554217,0.0023403543965229,0.00414012738853503,0.00124069478908189,0,0.00300400534045394,0.000358937544867193,0,0.0352375867592098,0.000688231245698555,0.00307125307125307,0.00680272108843537,0.00113938473224459,0.00822418519646665,0.0262345679012346,0.00350877192982456,0.0311778290993072,0.0121951219512195,NA,0.0284956925115971,0.00615174299384826,0.00152671755725191,0.0198285101822079,0.00354924578527063,0.000274348422496571,0.01,0,0.000310077519379845,0,0.00351617440225035,0.0305343511450382,0.0108541764983483,0.00912280701754386,NA,0.0169172932330827,0.0172839506172839,0.00450138504155125,0.0742558063460909
"At2g26970",0.0669191919191919,0.012448132780083,0.00850701829008932,0.00570125427594071,0.0371900826446281,0.0072289156626506,0.0682492581602374,0.00119760479041916,0,0.0765027322404372,0,0.00173988690735102,0.0149775336994508,0.00109950522264981,0.0463472113118617,0.0309677419354839,0.0237580993520518,0.0157142857142857,0.00245549416820135,0,0.00325520833333333,0.00539665407447383,0.0204081632653061,0.0300276570525484,0.0192560175054705,0,0.000451263537906137,0.00578338590956887,NA,0.00649953574744661,0.0529482551143201,0.0299696509863429,0.0495626822157434,0.0822942643391521,0.023728813559322,0.0819022457067371,0.0212093862815884,0.00987383433900165,0.0106951871657754,0.0158227848101266,0.0080188679245283,0,0,0.0236393622869709,0.00112739571589628,0.0123334977799704,0.00376364320662401,0.0571240971766251,0.0281906714505382,0,0.00531632110579479,0.00241779497098646,0,0.0240153698366955,0.0119047619047619,0.0351941747572816,0.00247647350173353,0.0022271714922049,0.0274207369323051,0.0176864244741874,0.00782083185211518,0.0365659777424483,0.0508474576271186,0.0343949044585987,0.0173333333333333,0.0132664037289351,0.0189764232317424,0.0150699677072121,0.0108108108108108,0.051795173631548,0,0.0351153039832285,0.0214044310927525,0,0.023276240667545,0.00665301944728762,0.00142382534409112,0.00306278713629403,0.00277008310249307,0.0167570231641203,0.00124146492861577,0.0162107396149949,0.0295489891135303,0.00253271422541157,0.0988505747126437
"At2g27170",0.0111972437553833,0.00183150183150183,0,0,0.000904977375565611,0,0.00142045454545455,0.00192307692307692,0,0.0254614894971356,0,0.0517799352750809,0.000869565217391304,0.000999000999000999,0.0262725779967159,0.012770137524558,0.0194489465153971,0.00208550573514077,0,0.028913260219342,0.0033112582781457,0.00635930047694754,0.025,0,0.00599315068493151,0,0,0,0,0.00108108108108108,0,0.00401203610832497,0.00833965125094769,0.0636160714285714,0,0.0779727095516569,0.0142630744849445,0.00111482720178372,0,0.000832639467110741,0.00407331975560081,0,0.000704721634954193,0.0112781954887218,0.00341880341880342,0,0.000670241286863271,0.0755082284607938,0.00674662668665667,0.00866425992779783,0.00390930414386239,0,0.00232738557020946,0.000932835820895522,0.0097799511002445,0.0232558139534884,0.041958041958042,0,0,0,0.00476514635806671,0,0.0180412371134021,0.00625651720542232,0,0.0592755214050494,0.011727078891258,0.000807754442649435,0.00736196319018405,0.0494812450119713,0,0.00239043824701195,0.00211416490486258,0,0,0,0,0.00426439232409382,0.000919963201471941,0,0.0011441647597254,0.0629699248120301,0,0.000691085003455425,0.0797244094488189
"At2g27450",0.0273684210526316,0.0385438972162741,0.000449640287769784,0.000623052959501558,0.0157977883096366,0.012987012987013,0.0196439533456108,0.00606060606060606,0,0.0883757961783439,0,0.016025641025641,0.00443852640923214,0.00180995475113122,0.0584415584415584,0.00932918702798756,0.0142450142450142,0.0140318054256314,0.00378310214375788,0.0118929633300297,0.0269503546099291,0.0132275132275132,0.0299295774647887,0.00802407221664995,0.012609649122807,0.0127322780454233,0.0211718365337272,0.00299513290902284,0.00333209922251018,0.0077720207253886,0.0268096514745308,0.0275319567354966,0.0213692125049466,0.0461393596986817,0.0418848167539267,0.049079754601227,0.0523537175538935,0.0406911928651059,0.000738552437223043,0.000466853408029879,0.0131958762886598,0,0.0200605601816805,0.0226039783001808,0.000473260766682442,0.0162911611785095,0.00561555075593952,NA,0.00412757973733583,0.00606750094804702,0.0106976744186047,0.0269172168613509,NA,0.000899685110211426,0.0426369301410298,0.0147392290249433,0.00976863753213368,0,0.0671902268760907,0.0143805309734513,0.00772200772200772,0.013903192584964,0.0218181818181818,0.0320603488920321,0.0571108622620381,0.0181159420289855,0.00177383592017738,0.039570757880617,0.00497737556561086,0.0789049919484702,0.0117096018735363,0,0.0105148658448151,0,0.0166784953867991,0,0.0204678362573099,0.0250596658711217,0.0336231884057971,0.00215672178289001,0.00241060666934512,0.00581395348837209,0.003690036900369,0.000831946755407654,0.0982142857142857
"At2g27470",0.0832408435072142,0.0157894736842105,0,0,0.00878155872667398,0.00523560209424084,0.0325779036827195,NA,0.0472727272727273,0.0545685279187817,0,0,0,0.02625,0.020952380952381,0,0.0546875,0.0126404494382022,0.00355029585798817,0.0126315789473684,0.0258899676375405,0.00706214689265537,0.00843881856540084,0.000827129859387924,0.00423728813559322,0.0331325301204819,0,0.0108958837772397,0,0.0148883374689826,0,NA,0.102510460251046,0.0455192034139403,0.0111482720178372,0.126917712691771,0.00503524672708963,0.0458100558659218,0.0633299284984678,0.014002333722287,0.0354552780016116,0.0292611558156547,0.0172018348623853,0.0168453292496172,0.00601684717208183,0.0453400503778338,0.0183585313174946,0.0804878048780488,0.00348837209302326,0.030188679245283,0,0.00732984293193717,0.0208333333333333,0.019315188762072,0,0.0514469453376206,0.0233766233766234,0.00198019801980198,0.011214953271028,0.0158924205378973,0.0263991552270327,0.0193103448275862,NA,0.0219224283305228,0.0184615384615385,0.0340425531914894,0,0.0091533180778032,0.0478413068844807,0.077069457659372,0.00244498777506112,0,0.00325732899022801,0,0.00776699029126214,0.00812182741116751,0.000847457627118644,0.00336700336700337,0.00326441784548422,0.00408580183861083,0.00194174757281553,0.0382775119617225,0.00301204819277108,0.0295629820051414,0.0718835304822566
"At2g27600",0.0436046511627907,0.0426356589147287,0.0391993327773144,0.0384384384384384,0.0286195286195286,0.0088339222614841,0.0456407255705091,0.051622418879056,0.0127610208816705,0.0617180984153461,0.0354175776125929,0.0598372426998564,0.0211685012701101,0.0236299648064354,0.0510576221735959,0.0450339296730413,0.0697841726618705,0.0194404931247036,0.00943040362127499,0.0364464692482916,0.0363101079489696,0.0510252742012399,0.0428044280442804,0.0374449339207048,0.0418535127055306,0.0160575858250277,0.0508695652173913,0.0249687890137328,0.0120481927710843,0.0166591625393967,0.024390243902439,0.0290697674418605,0.0473588342440801,0.0435471100554236,NA,0.0940627084723149,0.00176600441501104,0.0380434782608696,0.0267571884984026,0.0176088971269694,0.0630071599045346,0.0834127740705434,0.0184442662389735,0.0455335418839068,0.01632,0.024390243902439,0.0269691780821918,0.0924639230358097,0.0706352732119058,0.0510694020078568,0.0149461244351755,0.0923494794024445,0.0490968040759611,0.0766246362754607,0.0606060606060606,0.0728900255754476,0.0406804733727811,0.03,0.0270897832817337,0.0465223399355136,0.0501672240802676,0.0577644411102776,0.0685111989459816,0.024390243902439,0.0761421319796954,0.0583766493402639,0.0100911458333333,0.0264953833801686,0.0453230472516876,0.0436774587660354,0.0219941348973607,0.0517241379310345,0.0814138204924543,0.0117157974300831,0.0491003354681305,0.0909508497932935,0.0160771704180064,0.0422077922077922,0.0519911504424779,0.00750750750750751,0.0234163914740318,0.070078377132319,0.0153403643336529,0.0505485893416928,0.0788653366583541
"At2g27960",0.0420918367346939,0.0331325301204819,0.00486381322957198,0.0193548387096774,0.0244845360824742,0,0.0567536889897843,0.030188679245283,0,0.0741206030150754,0.0238341968911917,0.0329815303430079,0.00815494393476045,0.0153061224489796,0.0614754098360656,0.0126582278481013,0.0649717514124294,0.0586370839936609,0.0242165242165242,0.0235162374020157,0.0271739130434783,0.0262345679012346,NA,0.00619322873658134,0.021551724137931,0.0278293135435993,0.0222457627118644,0.00769822940723634,0.012241054613936,0.0379310344827586,0.0101522842639594,0.0572851805728518,0.0111287758346582,0.0710382513661202,0.058128078817734,0.0728571428571429,0.00779220779220779,0.0324873096446701,0.0101123595505618,0.0245579567779961,0.0128342245989305,0.00662878787878788,0.00784313725490196,0.032258064516129,0.0313725490196078,0.00200400801603206,0.00635208711433757,0.0691588785046729,0.051054384017758,0.00863131935881628,0.0384615384615385,0.0312925170068027,0.01270207852194,0.028459273797841,0.014344262295082,0.043312101910828,0.00566893424036281,0.0698602794411178,0.0286225402504472,0.0397614314115308,0.0323709536307962,0.0470588235294118,0.0523012552301255,0.0434108527131783,0.0468227424749164,0.0157384987893462,0.0101351351351351,0.0294840294840295,0.0373493975903614,0.0508149568552253,0.0191846522781775,0.0134486071085495,0.00898587933247754,0.0113250283125708,0.0361613351877608,0.0229257641921397,0.0271356783919598,0.0562770562770563,0.0248041775456919,0.0805369127516778,0.0124378109452736,0.00609756097560976,0.0277777777777778,0.0315040650406504,0.0541044776119403
"At2g30410",0.0477223427331887,0.0598669623059867,0.0236578707916288,0,0.0157016683022571,0.0135593220338983,0.0378197997775306,NA,0.019680196801968,0.0636160714285714,0.0237315875613748,0.0212615166548547,0.0239786856127886,0.0540827147401909,0.155993431855501,0.0360696517412935,0.0537757437070938,0.0358208955223881,0.0269905533063428,0.0214007782101167,0.0698151950718686,0.0468085106382979,0.161943319838057,0.0299003322259136,0.0549738219895288,0.0748987854251012,0.0224215246636771,0.0337465564738292,0.0116959064327485,0.0641627543035994,0.0556701030927835,0.0701754385964912,0.0427215189873418,0.0802603036876356,0.0189925681255161,0.0967032967032967,0.00837520938023451,0.031813361611877,0.0256696428571429,0.0189473684210526,0.0587204206836109,0.0356472795497186,0.0493311036789298,0.0576015108593012,0.0282131661442006,0.0134886572654813,0.0382222222222222,0.0977198697068404,0.044954128440367,0.053715308863026,0.0191082802547771,0.0278276481149013,0.0377733598409543,0.0539165818921668,0.0315512708150745,0.0985915492957746,0.0242669362992922,0.0233722871452421,0.043010752688172,0.0469522240527183,0.0368763557483731,0.0698795180722892,0.0421052631578947,0.07421875,0.108552631578947,0.0828402366863905,0.0151111111111111,0.0294117647058824,0.0288270377733598,0.047008547008547,0.00733496332518337,0.0602870813397129,0.0446428571428571,0.0279642058165548,0.0859301227573182,0.0348399246704331,0.049338146811071,0.0541237113402062,0.025028441410694,0.0203125,0.0199652777777778,0.0423728813559322,0.0234009360374415,0.060790273556231,0.120106761565836
"At2g31040",0.0210737581535374,0.0366197183098592,0,0.00267379679144385,0.00774270399047052,NA,0.0229546792230724,0.0087719298245614,0,0.0136786961583236,0,0.0142920946851273,0.00923076923076923,0.00463678516228748,0.0371845949535193,0.0185013876040703,0.0265638389031705,0.0297994269340974,0.0610236220472441,0,0.080545229244114,0.00290135396518375,0.0187713310580205,0.000675447483958122,0.00202429149797571,0.000831946755407654,0,0.0116333178222429,0.000410340582683627,0.000576368876080692,0.00091324200913242,0.00942236788201557,0.017833840800348,0.00537634408602151,0.0366096299243932,0.104747919725893,0.00240673886883273,0.0565,0.0702191235059761,0.00583090379008746,0.0122850122850123,0.00835421888053467,0.0146993318485523,0.0240066225165563,0.0109349371241115,0.00194250194250194,0.00367107195301028,NA,0.0279583875162549,0.0123796423658872,0.0161892901618929,0.000479386385426654,0,0.0512139605462822,0.0225822287677958,0.00825242718446602,0.00145560407569141,0.00579710144927536,0.0351966873706004,0,0.0249788314987299,0.0382960413080895,0.0521541950113379,0.00926298832057994,0.0101010101010101,0.0202563042579578,0.00508552935737402,0.00772797527047913,0.00235960358659745,0.0676968359087564,0.0218978102189781,0.00047192071731949,0.015820698747528,0,0.0169983416252073,0.0155677655677656,0,0.0225988700564972,0,0.000851788756388416,0.00427533133817871,0.00547195622435021,0.00194363459669582,0.0213787085514834,0.097631706138231
"At2g32520",0.00619674670797831,0.0424799081515499,0.0119705340699816,0.0338345864661654,0.0255653883972468,0.0716981132075472,0.0288350634371396,0.0402298850574713,0.0205314009661836,0.0213049267643142,0.021043771043771,0.030840400925212,0.00104493207941484,0.00485436893203883,0,0.0158337456704602,0.0271493212669683,0.0329469188529591,0.0121515368120086,0.0286298568507157,0.0753532182103611,0.00270513976555455,NA,0.012760241773002,0.00556586270871985,0.00516795865633075,0,0.000909918107370337,0.0113047574187471,0.0653266331658292,0.0127659574468085,0.027027027027027,0.0295909486510009,0.0093713393205779,0.010752688172043,0.0491374803972818,0.0138768430182134,0.00104166666666667,0.0255795363709033,0.00403836446239273,0.00775547445255474,0,0.0108514190317195,0.00792864222001982,0.0349386213408876,0.0191204588910134,0,0.0488771466314399,0.00729394602479942,0,0.0224308815858112,0.0117704757233938,0.0126382306477093,0.0128087831655993,0.0211019929660023,0.00189214758751183,0.0107344632768362,0,0.0202177293934681,0,0.0154968094804011,0.0158264947245018,0.02,0.0197109067017083,0.0210084033613445,0.00843672456575682,0.0159010600706714,0,0.0107913669064748,0.0674245393963152,NA,0.00105932203389831,0.00535475234270415,0.0130963517305893,0.00632911392405063,0.00100300902708124,0.00980392156862745,0.0434782608695652,0.000555864369093941,0.0145542753183748,0.00547945205479452,0.0127077223851417,0.0237467018469657,0.00744416873449132,0.045434098065677
"At2g33220",0.0324825986078886,0.00233372228704784,0.00573613766730402,0.0045632333767927,0.0236784140969163,0,0.0242424242424242,0.00139082058414465,0.0171581769436997,0.0390374331550802,0.0116982654296087,0.0389492753623188,0.0252469813391877,0.0197530864197531,0.0246478873239437,0.0489795918367347,0.0177935943060498,0.0257186081694402,0.031219512195122,0.00120048019207683,0.0202020202020202,0.0320579110651499,0.00719424460431655,0.0117810117810118,0.0415335463258786,0.0306122448979592,0.00849617672047579,0.0077247191011236,0.00336053768602976,0.0332005312084993,0.027979274611399,0.0136914165350184,0.0591133004926108,0.0439258750857927,0.0164986251145738,NA,0.000998502246630055,0.0181634712411705,0.0104529616724739,0.00102406554019457,0.065359477124183,0.000967117988394584,0.0150727650727651,0.0289505428226779,0.0171102661596958,0.00034965034965035,0.0269016697588126,0.0835734870317003,0.0139405204460967,0.0241545893719807,0.0199501246882793,0.0381050463439753,0.0250965250965251,0.0406001765225066,0.0599078341013825,0.0277777777777778,0.032520325203252,0.0288659793814433,0,0.0227057710501419,0.0209059233449477,0.0130111524163569,0.0480928689883914,0.029664324746292,0.0360169491525424,0.042907180385289,0.00521574205784732,0.0243386243386243,0.00213106020245072,0.0258620689655172,0,0.0392749244712991,0.0415973377703827,0.0151085930122757,0.0243664717348928,0.0227488151658768,0.0298804780876494,0.0208044382801664,0.00112107623318386,0.00653343581860108,0.021875,0.0318532818532819,0.0538922155688623,0.0286885245901639,0.0757717492984097
"At2g36230",0.0208222103577149,0.0668380462724936,0.00466853408029879,0,0.0199203187250996,0.0223048327137546,0.00321130378933847,0,0,0.0364583333333333,0,0,0.0136470588235294,0,0.0300387596899225,0.01,0.0254110612855007,0.011390602752729,0.0117428924598269,0.0334903192046049,0.00485436893203883,0.0109254498714653,0.00194552529182879,0,0.00214247455811462,0,0,0,0.0261780104712042,0,0,0.014030612244898,0.0551020408163265,0.0383116883116883,0.00533442757488716,NA,0.00186567164179104,0.00266808964781217,0.00401606425702811,0.0179704016913319,0.00310283687943262,0,0.00314748201438849,0.00422336931018301,0,0.00671366230278617,0.000452898550724638,0.0730253353204173,0.0138888888888889,0,0.0286839145106862,0.00406687754179846,0.000800640512409928,0.00126103404791929,0.0121212121212121,0.00219659527732015,0.00123456790123457,0.00454545454545455,0.0297029702970297,0.00043917435221783,0.0168363351605325,0.0237957051654092,0.00315457413249211,0.0118829981718464,0.0132052821128451,0.0226781857451404,0.0233333333333333,0.0218009478672986,0.006765899864682,0.0315091210613599,0.0162162162162162,0,0.00168747890651367,0,0.000759301442672741,0.00469483568075117,0.00379650721336371,0.00946643717728055,0.00359550561797753,0.00570776255707763,0.00441609421000981,0.0120481927710843,0.00112233445566779,0.0146163215590743,NA
